header,apn,address,hearing_officer,program_analyst,petition_type,date_filed,hearing_date,mediation_date,appeal_hearing_date,case_progress,grounds_tenant,grounds_landlord,date_scraped
"CASE NUMBER:  T00-0016   
 Petition Number:  5483",,"1828 28th Avenue #22
#22",,,Tenant,01-20-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0015   
 Petition Number:  5482",,"1828 28th Avenue #19
#19",,,Tenant,01-20-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0014   
 Petition Number:  5481",,"1828 28th Avenue #12
#12",,,Tenant,01-20-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0013   
 Petition Number:  5480",,"1828 28th Avenue #2
#2",,,Tenant,01-20-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0012   
 Petition Number:  5479",,"1828 28th Avenue #18
#18",,,Tenant,01-14-2000,,,,"Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017
Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0011   
 Petition Number:  5478",,"1828 28th Avenue #1
#1",,,Tenant,01-13-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0010   
 Petition Number:  5477",,"1828 28th Avenue #17
#17",,,Tenant,01-13-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0009   
 Petition Number:  5476",,"1828 28th Avenue # 21
# 21",,,Tenant,01-13-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0008   
 Petition Number:  5475",,"1828 28th Avemue #1
#1",,,Tenant,01-13-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0007   
 Petition Number:  5474",,"1828 28th Avenue #9
#9",,,Tenant,01-13-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0006   
 Petition Number:  5473",,1852 11th Avenue,,,Tenant,01-03-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0005   
 Petition Number:  5472",,650 30th Street,,,Tenant,01-19-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0004   
 Petition Number:  5471",,"257 Vernon Street #144
#144",,,Tenant,01-25-2000,06-06-2000,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
06-06-2000
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0003   
 Petition Number:  5470",,"2303 Park Blvd #4
#4",,,Tenant,01-26-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0027   
 Petition Number:  5494",,698 19th Street,,,Tenant,02-22-2000,06-06-2000,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
06-06-2000
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0001   
 Petition Number:  5468",,5029 Melrose Avenue,,,Tenant,01-30-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0020   
 Petition Number:  5127",,"370 Staten Avenue, Apt O",,,Tenant,01-18-2001,06-05-2001,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
06-05-2001
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0019   
 Petition Number:  5126",,4415 MLK Jr Way,,,Tenant,01-18-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0018   
 Petition Number:  5125",,"370 Staten Avenue #I
#I",,,Tenant,01-17-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0017   
 Petition Number:  5124",,"1560 Alice Street #18
#18",,,Tenant,01-18-2001,06-05-2001,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
06-05-2001
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0016   
 Petition Number:  5123",,597 54th Street,,,Tenant,01-03-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0015   
 Petition Number:  5122",,"200 Wayne Ave #8
#8",,,Tenant,01-17-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0014   
 Petition Number:  5121",,1903 88th Avenue,,,Tenant,01-12-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0013   
 Petition Number:  5120",,"2128 Fruitvale Avenue, Apt B",,,Tenant,01-08-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0012   
 Petition Number:  5119",,1086 54th Street,,,Tenant,01-10-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0011   
 Petition Number:  5118",,"3618 Telegraph Avenue #8
#8",,,Tenant,01-16-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0010   
 Petition Number:  5117",,"465 Bellevue Avenue #4
#4",,,Tenant,01-12-2001,,,08-09-2001,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0009   
 Petition Number:  5116",,"3618 Telegraph Avenue #11
#11",,,Tenant,01-11-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0008   
 Petition Number:  5115",,"1704 Pleasant Valley Avenue #2
#2",,,Tenant,01-10-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0007   
 Petition Number:  5114",,"95 Linda Avenue #108
#108",,,Tenant,01-08-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0006   
 Petition Number:  5113",,"4349 Rilea Way, Apt A",,,Tenant,01-02-2001,,,05-07-2001,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
06-14-2001
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0005   
 Petition Number:  5112",,"543 8th Street #318
#318",,,Tenant,01-08-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0004   
 Petition Number:  5111",,"1812 Foothill Blvd Apt #2
#2",,,Tenant,01-05-2001,06-19-2001,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
06-19-2001
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0003   
 Petition Number:  5110",,3031 Totterdell Street,,,Tenant,01-03-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0002   
 Petition Number:  5109",,2052 81st Avenue,,,Tenant,01-03-2001,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T01-0001   
 Petition Number:  5108",,5368 Trask Street. Apt A,Stephen Kasdin,Keith Mason,Tenant,01-02-2001,08-23-2002,,03-27-2001,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
08-23-2002
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
05-10-2001
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T00-0458   
 Petition Number:  5107",,2675 65th Avenue,,,Tenant,10-24-2000,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
